Indeks,Archiwum,Data,DataWejscia,DataZakonczenia,Del,Diler,FirstStanowisko,Hiden,ErrIdx,Klient,LiczbaSzklen,NipDilera,Oscieznica,Pozycja,Skanowanie,Skrzydlo,srcdoc,Stanowisko,StanowiskoPoprzednie,Sztuka,TerminRealizacji,Zakonczone,Zlecenie,ZlecenieDilera,DodOpis,optym,TerminProdukcji,Optymalizacja,DbWHOkna,KodBiura,OptSrcdoc,Vip,ObrazekOsc,ObrazekSkr,Referencja,Priorytet,IloscJedn,Idx_typu,Typ,IloscJednPoz,PozycjaLp,Country,FrameWidth,FrameHeight,SashWidth,SashHeight,Glazing,GlazingFrame,GlazingFrameColor,Color,Paczka
322480,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 12:35:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,1,4,1,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,239ryu  ,410y0o  ,,3,0,325,45_90___76106 / 76201,0,1,,1636,1643,495,1539,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322481,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 08:38:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,1,4,1,45678,39,32,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,239ryu  ,410y0o  ,,3,0,325,45_90___76106 / 76201,0,1,,1636,1643,495,1539,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322482,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 12:36:00.000,0,WDX_EXPORT,28,0,719,Nijhuis Bouw B.V,1,WDX_EXPORT,1,2,4,1,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,5g8hlr  ,4xf01s  ,,3,0,325,45_90___76106 / 76201,0,2,,1636,1643,495,1539,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322483,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 08:38:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,2,4,1,45678,39,32,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,5g8hlr  ,4xf01s  ,,3,0,325,45_90___76106 / 76201,0,2,,1636,1643,495,1539,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322484,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 12:59:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,3,4,1,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,x0h0k   ,5irge5  ,,3,0,327,45_90___76106/76204/DTS i vidu(vaizdas is vid,0,3,,1856,2549,863,1634,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322485,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 13:00:00.000,0,WDX_EXPORT,28,0,758,Nijhuis Bouw B.V,1,WDX_EXPORT,1,3,4,1,45678,39,32,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,x0h0k   ,5irge5  ,,3,0,327,45_90___76106/76204/DTS i vidu(vaizdas is vid,0,3,,1856,2549,863,1634,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322486,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:07:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,4,4,1,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,3lm9li  ,2h0u6c  ,,3,0,327,45_90___76106/76204/DTS i vidu(vaizdas is vid,0,4,,1856,2549,863,1634,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322487,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:07:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,4,4,1,45678,39,32,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,3lm9li  ,2h0u6c  ,,3,0,327,45_90___76106/76204/DTS i vidu(vaizdas is vid,0,4,,1856,2549,863,1634,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322488,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:07:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,5,4,1,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,38r340  ,5cqi3c  ,,3,0,325,45_90___76106 / 76201,0,5,,1086,1578,982,1474,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322489,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:07:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,5,4,1,45678,39,32,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,38r340  ,5cqi3c  ,,3,0,325,45_90___76106 / 76201,0,5,,1086,1578,982,1474,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322490,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:08:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,6,4,1,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,62c0ux  ,1w7zr0  ,,3,0,325,45_90___76106 / 76201,0,6,,1086,1578,982,1474,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322491,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:09:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,6,4,1,45678,39,32,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,62c0ux  ,1w7zr0  ,,3,0,325,45_90___76106 / 76201,0,6,,1086,1578,982,1474,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322492,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 12:04:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,7,4,1,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,3owlc   ,r6wvg   ,,3,0,325,45_90___76106 / 76201,0,7,,646,702,542,598,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322493,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 12:58:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,7,4,1,45678,39,32,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,3owlc   ,r6wvg   ,,3,0,325,45_90___76106 / 76201,0,7,,646,702,542,598,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322494,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 12:04:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,8,4,1,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,55g46r  ,162ciz  ,,3,0,325,45_90___76106 / 76201,0,8,,646,702,542,598,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322495,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 12:04:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,8,4,1,45678,39,32,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,55g46r  ,162ciz  ,,3,0,325,45_90___76106 / 76201,0,8,,646,702,542,598,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322496,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:09:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,9,4,1,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,217u0a  ,6buwc   ,,3,0,325,45_90___76106 / 76201,0,9,,871,1578,767,1474,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322497,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:09:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,10,4,1,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,37etji  ,83y8i2  ,,3,0,325,45_90___76106 / 76201,0,10,,871,1578,767,1474,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322498,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:08:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,11,4,1,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,38o3uw  ,6odwdc  ,,3,0,325,45_90___76106 / 76201,0,11,,1636,1578,753,1474,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322499,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:08:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,11,4,1,45678,39,32,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,38o3uw  ,6odwdc  ,,3,0,325,45_90___76106 / 76201,0,11,,1636,1578,753,1474,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322500,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-06 14:54:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,11,4,1,45678,39,32,3,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,38o3uw  ,6odwdc  ,,3,0,325,45_90___76106 / 76201,0,11,,1636,1578,753,1474,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322501,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:08:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,11,4,1,45678,39,32,4,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,38o3uw  ,6odwdc  ,,3,0,325,45_90___76106 / 76201,0,11,,1636,1578,753,1474,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322502,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:10:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,12,4,1,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,akeij5  ,ol0uy   ,,3,0,325,45_90___76106 / 76201,0,12,,1636,1578,753,1474,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322503,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:10:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,12,4,1,45678,39,32,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,akeij5  ,ol0uy   ,,3,0,325,45_90___76106 / 76201,0,12,,1636,1578,753,1474,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322504,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:10:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,12,4,1,45678,39,32,3,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,akeij5  ,ol0uy   ,,3,0,325,45_90___76106 / 76201,0,12,,1636,1578,753,1474,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322505,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:10:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,12,4,1,45678,39,32,4,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,akeij5  ,ol0uy   ,,3,0,325,45_90___76106 / 76201,0,12,,1636,1578,753,1474,4GNP-18 Ar-4-18 Ar-4GNP,,,,
322506,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-06 16:10:00.000,0,WDX_EXPORT,28,0,757,Nijhuis Bouw B.V,1,WDX_EXPORT,1,13,4,1,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,chbt27  ,6h39r   ,,3,0,330,45_90___76108/76207/DTS i lauka(vaizdas is lau,0,13,,1086,2521,972,2414,33.1GNP-16Ar-4-16-33.1GNP,,,,
322507,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:11:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,13,4,1,45678,39,32,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,chbt27  ,6h39r   ,,3,0,330,45_90___76108/76207/DTS i lauka(vaizdas is lau,0,13,,1086,2521,972,2414,33.1GNP-16Ar-4-16-33.1GNP,,,,
322508,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:11:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,14,4,1,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,6yv28v  ,1dk9c0  ,,3,0,330,45_90___76108/76207/DTS i lauka(vaizdas is lau,0,14,,1086,2521,972,2414,33.1GNP-16Ar-4-16-33.1GNP,,,,
322509,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:11:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,14,4,1,45678,39,32,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,6yv28v  ,1dk9c0  ,,3,0,330,45_90___76108/76207/DTS i lauka(vaizdas is lau,0,14,,1086,2521,972,2414,33.1GNP-16Ar-4-16-33.1GNP,,,,
322510,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 12:35:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,1,4,0,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,239ryu  ,        ,,3,6,325,45_90___76106 / 76201,13,1,,1636,1643,0,0,4GNP-18 Ar-4-18 Ar-4GNP,,,Balta-vid /7016.05-167,
322511,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 08:38:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,1,4,0,45678,39,32,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,239ryu  ,        ,,3,6,325,45_90___76106 / 76201,13,1,,1636,1643,0,0,4GNP-18 Ar-4-18 Ar-4GNP,,,Balta-vid /7016.05-167,
322512,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 12:36:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,2,4,0,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,5g8hlr  ,        ,,3,6,325,45_90___76106 / 76201,13,2,,1636,1643,0,0,4GNP-18 Ar-4-18 Ar-4GNP,,,Balta-vid /7016.05-167,
322513,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 08:38:00.000,0,WDX_EXPORT,28,0,722,Nijhuis Bouw B.V,1,WDX_EXPORT,1,2,4,0,45678,6,39,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,5g8hlr  ,        ,,3,6,325,45_90___76106 / 76201,13,2,,1636,1643,0,0,4GNP-18 Ar-4-18 Ar-4GNP,,,Balta-vid /7016.05-167,
322514,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 12:59:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,2,WDX_EXPORT,1,3,4,0,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,x0h0k   ,        ,,3,14,327,45_90___76106/76204/DTS i vidu(vaizdas is vid,28,3,,1856,2549,0,0,33.1GNP-16Ar-4-16-33.1GNP,,,Balta-vid /02.20.91.000001,
322515,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 13:00:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,2,WDX_EXPORT,1,3,4,0,45678,39,32,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,x0h0k   ,        ,,3,14,327,45_90___76106/76204/DTS i vidu(vaizdas is vid,28,3,,1856,2549,0,0,33.1GNP-16Ar-4-16-33.1GNP,,,Balta-vid /02.20.91.000001,
322516,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:07:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,2,WDX_EXPORT,1,4,4,0,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,3lm9li  ,        ,,3,14,327,45_90___76106/76204/DTS i vidu(vaizdas is vid,28,4,,1856,2549,0,0,33.1GNP-16Ar-4-16-33.1GNP,,,Balta-vid /02.20.91.000001,
322517,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:07:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,2,WDX_EXPORT,1,4,4,0,45678,6,39,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,3lm9li  ,        ,,3,14,327,45_90___76106/76204/DTS i vidu(vaizdas is vid,28,4,,1856,2549,0,0,33.1GNP-16Ar-4-16-33.1GNP,,,Balta-vid /02.20.91.000001,
322518,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:07:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,0,WDX_EXPORT,1,5,4,0,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,38r340  ,        ,,3,6,325,45_90___76106 / 76201,12,5,,1086,1578,0,0,,,,Balta-vid /7016.05-167,
322519,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:07:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,0,WDX_EXPORT,1,5,4,0,45678,6,39,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,38r340  ,        ,,3,6,325,45_90___76106 / 76201,12,5,,1086,1578,0,0,,,,Balta-vid /7016.05-167,
322520,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:08:00.000,0,WDX_EXPORT,28,0,717,Nijhuis Bouw B.V,0,WDX_EXPORT,1,6,4,0,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,62c0ux  ,        ,,3,6,325,45_90___76106 / 76201,12,6,,1086,1578,0,0,,,,Balta-vid /7016.05-167,
322521,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:09:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,0,WDX_EXPORT,1,6,4,0,45678,39,32,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,62c0ux  ,        ,,3,6,325,45_90___76106 / 76201,12,6,,1086,1578,0,0,,,,Balta-vid /7016.05-167,
322522,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 12:04:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,0,WDX_EXPORT,1,7,4,0,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,3owlc   ,        ,,3,6,325,45_90___76106 / 76201,12,7,,646,702,0,0,,,,Balta-vid /7016.05-167,
322523,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 12:58:00.000,0,WDX_EXPORT,28,0,831,Nijhuis Bouw B.V,0,WDX_EXPORT,1,7,4,0,45678,39,32,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,3owlc   ,        ,,3,6,325,45_90___76106 / 76201,12,7,,646,702,0,0,,,,Balta-vid /7016.05-167,
322524,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 12:04:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,0,WDX_EXPORT,1,8,4,0,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,55g46r  ,        ,,3,6,325,45_90___76106 / 76201,12,8,,646,702,0,0,,,,Balta-vid /7016.05-167,
322525,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 12:04:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,0,WDX_EXPORT,1,8,4,0,45678,39,32,2,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,55g46r  ,        ,,3,6,325,45_90___76106 / 76201,12,8,,646,702,0,0,,,,Balta-vid /7016.05-167,
322526,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:09:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,0,WDX_EXPORT,1,9,4,0,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,217u0a  ,        ,,3,6,325,45_90___76106 / 76201,6,9,,871,1578,0,0,,,,Balta-vid /7016.05-167,
322527,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:09:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,0,WDX_EXPORT,1,10,4,0,45678,39,32,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,37etji  ,        ,,3,6,325,45_90___76106 / 76201,6,10,,871,1578,0,0,,,,Balta-vid /7016.05-167,
322528,0,2022-04-27 08:20:00.000,2022-04-01 16:56:00.000,2022-04-15 15:08:00.000,0,WDX_EXPORT,28,0,0,Nijhuis Bouw B.V,1,WDX_EXPORT,1,11,4,0,45678,6,39,1,2022-04-04 00:00:00.000,1,HOZQ198155:18            ,HOZQ198155:18,,19058,2022-04-18 00:00:00.000,OPT/198155-18,5,WDX_EXPORT,49461,0,38o3uw  ,        ,,3,6,325,45_90___76106 / 76201,27,11,,1636,1578,0,0,4GNP-18 Ar-4-18 Ar-4GNP,,,Balta-vid /02.20.91.000001,
